A1095688,FEZ,60.14
A1095696,SOMBRERO,147.45
A1095723,TOP,7.77
A1095748,TRICORNE,135.23
A1095777,FEZ,45.31
A1095781,PANAMA,83.28
A1095811,SOMBRERO,92.78
A1095832,TRICORNE,144.12
A1095834,FEDORA,33.79
A1095857,PANAMA,11.34
A1095864,PANAMA,69.03
A1095891,TRICORNE,62.79
A1095912,BOWLER,115.94
A1095930,FEDORA,21.65
A1095940,TRICORNE,140.56
A1095958,FEDORA,64.53
A1095965,PANAMA,32.02
A1095979,STETSON,54.28
A1095994,PANAMA,118.75
A1096006,FLAT,55.52
A1096022,STETSON,67.78
A1096033,PANAMA,134.46
A1096056,FEDORA,114.66
A1096066,FLAT,55.79
A1096085,STETSON,65.37
A1096106,TOP,81.5
A1096135,PANAMA,81.18
A1096140,TOP,104.56
A1096151,BOWLER,61.02
A1096177,FEDORA,9.7
A1096182,PANAMA,95.07
A1096197,STRAW,139.65
A1096213,STETSON,113.01
A1096228,FEZ,119.74
A1096239,PANAMA,30.33
A1096253,FLAT,112.69
A1096276,TOP,11.97
A1096293,PANAMA,56.18
A1096294,FEDORA,53.88
A1096300,BOWLER,142.0
A1096304,PANAMA,87.03
A1096326,TOP,58.92
A1096333,FLAT,145.44
A1096353,BOWLER,28.49
A1096360,TOP,52.88
A1096371,TOP,36.16
A1096393,STRAW,109.3
A1096422,FEDORA,65.68
A1096433,STRAW,31.76
A1096453,TRICORNE,39.12
A1096473,FEDORA,66.37
A1096475,BOATER,77.49
A1096501,TRICORNE,141.95
A1096507,FEDORA,131.15
A1096508,BOWLER,6.46
A1096510,PANAMA,127.16
A1096513,PANAMA,98.39
A1096526,STETSON,135.55
A1096543,PANAMA,147.15
A1096548,FLAT,48.36
A1096559,TRICORNE,113.17
A1096573,STRAW,113.11
A1096578,FEDORA,120.64
A1096602,TOP,87.57
A1096621,BOWLER,9.98
A1096630,FLAT,98.85
A1096655,SOMBRERO,118.08
A1096678,STRAW,99.74
A1096701,SOMBRERO,16.37
A1096724,TRICORNE,29.94
A1096745,TRICORNE,130.63
A1096771,SOMBRERO,72.93
A1096786,FEDORA,56.36
A1096797,STRAW,33.27
A1096798,BOATER,130.67
A1096828,BOATER,99.45
A1096836,FEDORA,118.32
A1096847,FLAT,94.73
A1096855,BOATER,92.06
A1096862,STETSON,84.34
A1096884,FLAT,5.17
A1096910,FEDORA,78.87
A1096923,FEZ,23.42
A1096934,TRICORNE,31.55
A1096952,STRAW,121.57
A1096975,FEZ,89.75
A1096989,TOP,99.53
A1097001,PANAMA,95.25
A1097011,BOWLER,16.66
A1097040,PANAMA,141.75
A1097056,STETSON,83.86
A1097061,BOATER,53.15
A1097074,STETSON,32.75
A1097084,SOMBRERO,117.75
A1097096,BOATER,131.06
A1097097,SOMBRERO,113.41
A1097101,FEZ,114.63
A1097110,FLAT,86.7
A1097137,TOP,103.71
A1097164,TRICORNE,23.34
A1097188,FEDORA,113.35
A1097191,FEDORA,68.56
A1097202,TRICORNE,84.34
A1097212,BOWLER,22.28
A1097238,FEZ,57.05
A1097250,SOMBRERO,85.91
A1097270,TOP,75.18
A1097285,BOATER,23.16
A1097315,TOP,143.55
A1097338,BOATER,29.98
A1097352,FEDORA,107.25
A1097376,FEDORA,47.31
A1097405,SOMBRERO,108.68
A1097430,STRAW,131.02
A1097457,FEDORA,45.36
A1097469,TRICORNE,78.95
A1097498,BOATER,107.56
A1097517,FEDORA,12.11
A1097534,BOATER,105.08
A1097550,TRICORNE,58.18
A1097558,BOATER,30.74
A1097563,TOP,84.16
A1097582,TOP,82.59
A1097584,TOP,138.8
A1097589,FEDORA,37.28
A1097618,TRICORNE,19.05
A1097626,BOATER,41.59
A1097640,FLAT,68.36
A1097666,FEZ,30.19
A1097684,STETSON,122.99
A1097692,BOWLER,146.4
A1097706,FEZ,146.19
A1097708,TRICORNE,48.14
A1097713,TRICORNE,74.1
A1097739,TOP,146.31
A1097748,TOP,102.74
A1097762,TOP,43.66
A1097769,TOP,49.59
A1097771,PANAMA,31.6
A1097788,SOMBRERO,15.97
A1097802,FEDORA,105.73
A1097831,TRICORNE,143.67
A1097847,FEDORA,11.31
A1097851,FLAT,90.16
A1097868,STETSON,98.67
A1097878,STETSON,48.52
A1097889,STRAW,120.07
A1097890,TOP,148.43
A1097898,STETSON,85.61
A1097915,SOMBRERO,130.97
A1097944,STETSON,114.43
A1097945,FEDORA,97.67
A1097959,FEZ,67.95
A1097969,TOP,149.86
A1097992,STETSON,126.38
A1098013,STRAW,34.94
A1098032,FLAT,47.99
A1098037,FEDORA,71.41
A1098040,FLAT,94.51
A1098053,FLAT,31.92
A1098077,STRAW,81.42
A1098083,BOWLER,67.19
A1098088,FEDORA,25.43
A1098106,SOMBRERO,113.09
A1098115,PANAMA,5.98
A1098141,BOATER,136.13
A1098161,TRICORNE,84.89
A1098168,STETSON,33.53
A1098169,STETSON,133.64
A1098187,FLAT,59.04
A1098193,FEDORA,45.51
A1098223,BOWLER,18.58
A1098227,BOWLER,31.31
A1098255,TRICORNE,89.4
A1098276,STETSON,55.03
A1098283,TRICORNE,142.95
A1098304,TRICORNE,51.12
A1098318,PANAMA,138.42
A1098341,FEZ,135.84
A1098354,FLAT,90.57
A1098355,TRICORNE,106.76
A1098382,STETSON,107.07
A1098383,PANAMA,103.27
A1098412,BOWLER,101.59
A1098417,STRAW,112.7
A1098431,BOWLER,116.42
A1098441,SOMBRERO,89.8
A1098442,TOP,52.5
A1098446,FEDORA,21.44
A1098458,STRAW,99.51
A1098461,FEDORA,28.09
A1098478,BOATER,30.87
A1098487,SOMBRERO,104.78
A1098489,TRICORNE,142.68
A1098501,TRICORNE,82.37
A1098525,BOWLER,128.84
A1098532,STRAW,26.7
A1098552,SOMBRERO,64.5
A1098572,FEZ,147.89
A1098580,BOATER,120.89
A1098593,FLAT,64.93
A1098619,BOWLER,10.17
A1098635,BOWLER,61.02
A1098649,STRAW,48.81
A1098661,STETSON,89.29
A1098687,BOWLER,7.82
A1098701,TOP,66.95
A1098730,STETSON,110.93
A1098741,BOWLER,53.39
A1098742,FLAT,122.57
A1098748,FEZ,74.68
A1098767,TOP,70.3
A1098777,STETSON,11.81
A1098803,SOMBRERO,62.4
A1098815,SOMBRERO,129.56
A1098821,STRAW,145.08
A1098830,STRAW,54.79
A1098851,BOWLER,29.18
A1098860,FEZ,33.49
A1098875,TOP,39.97
A1098884,TRICORNE,119.18
A1098899,TOP,49.83
A1098909,FEDORA,79.21
A1098922,BOWLER,129.61
A1098927,SOMBRERO,129.74
A1098951,BOATER,32.33
A1098969,BOWLER,51.62
A1098980,BOWLER,147.53
A1099004,BOATER,81.03
A1099021,STETSON,54.41
A1099044,FEDORA,111.68
A1099052,BOWLER,15.41
A1099062,BOWLER,112.16
A1099069,TOP,130.25
A1099083,TOP,91.29
A1099105,STRAW,26.34
A1099109,PANAMA,107.54
A1099128,FLAT,30.23
A1099147,FEZ,87.99
A1099155,BOWLER,15.97
A1099168,FEDORA,112.18
A1099193,BOATER,77.16
A1099214,FEDORA,101.44
A1099221,FEZ,149.32
A1099223,STETSON,104.11
A1099249,BOWLER,138.39
A1099253,BOATER,57.56
A1099274,PANAMA,33.64
A1099275,STETSON,83.59
A1099286,FEDORA,72.97
A1099315,FEZ,26.69
A1099333,TOP,17.53
A1099344,STETSON,83.19
A1099346,FEZ,115.57
A1099375,TOP,71.41
A1099392,SOMBRERO,53.18
A1099400,FEDORA,130.93
A1099414,BOWLER,95.1
A1099439,SOMBRERO,43.56
A1099455,BOATER,82.54
A1099480,FEDORA,27.4
A1099486,STRAW,80.83
A1099511,TRICORNE,128.2
A1099534,FEZ,19.62
A1099546,BOWLER,39.91
A1099558,BOATER,121.61
A1099561,SOMBRERO,91.01
A1099577,FEZ,11.12
A1099595,FLAT,67.18
A1099602,TOP,11.02
A1099609,BOWLER,137.83
A1099611,STRAW,67.93
A1099612,FEDORA,70.31
A1099623,FEDORA,64.14
A1099631,FLAT,92.96
A1099634,BOWLER,94.89
A1099653,FEZ,24.19
A1099676,TOP,17.11
A1099697,FLAT,147.39
A1099698,BOATER,109.6
A1099701,PANAMA,110.5
A1099730,SOMBRERO,37.51
A1099743,FLAT,94.94
A1099756,TRICORNE,61.7
A1099784,SOMBRERO,58.56
A1099803,TRICORNE,18.13
A1099830,SOMBRERO,123.19
A1099832,TOP,95.96
A1099848,FEZ,8.39
A1099855,STETSON,46.79
A1099876,SOMBRERO,86.86
A1099878,TRICORNE,141.15
A1099885,STRAW,28.37
A1099906,STRAW,123.75
A1099918,STETSON,105.98
A1099947,STETSON,77.79
A1099974,STETSON,61.59
A1099994,BOATER,90.93
A1100001,FLAT,12.52
A1100019,TRICORNE,128.35
A1100039,STRAW,21.48
A1100041,FEZ,73.48
A1100062,FLAT,38.21
A1100063,FLAT,67.24
A1100085,FEZ,44.48
A1100113,STRAW,80.91
A1100141,TRICORNE,77.6
A1100163,TRICORNE,139.41
A1100173,BOATER,45.14
A1100200,BOATER,99.79
A1100214,TRICORNE,67.53
A1100242,FEDORA,57.94
A1100272,BOATER,52.77
A1100288,SOMBRERO,113.92
A1100294,BOWLER,106.67
A1100321,FEDORA,113.66
A1100344,TOP,115.59
A1100353,PANAMA,100.65
A1100380,BOWLER,85.11
A1100384,BOWLER,66.83
A1100411,BOWLER,114.85
A1100420,FLAT,97.8
A1100425,SOMBRERO,96.93
A1100433,STRAW,66.6
A1100441,STRAW,124.12
A1100457,BOWLER,5.8
A1100458,TOP,50.15
A1100461,PANAMA,45.64
A1100478,TRICORNE,54.01
A1100494,TRICORNE,105.31
A1100500,TOP,126.68
A1100530,BOATER,112.33
A1100536,STRAW,128.2
A1100559,TOP,113.36
A1100586,FLAT,50.34
A1100615,PANAMA,91.04
A1100637,BOWLER,73.67
A1100641,BOWLER,101.58
A1100670,FLAT,128.54
A1100678,BOATER,51.42
A1100681,FEDORA,69.3
A1100704,SOMBRERO,62.73
A1100713,STETSON,14.8
A1100723,BOWLER,72.99
A1100742,PANAMA,129.56
A1100761,TRICORNE,59.34
A1100787,STRAW,140.63
A1100809,FEZ,94.75
A1100839,FLAT,90.5
A1100867,FLAT,140.61
A1100870,STETSON,117.07
A1100895,BOWLER,36.65
A1100901,FEDORA,139.95
A1100919,TRICORNE,126.18
A1100937,TRICORNE,31.03
A1100947,BOWLER,118.36
A1100950,SOMBRERO,133.34
A1100953,STETSON,40.4
A1100973,PANAMA,140.11
A1100995,TRICORNE,64.0
A1101009,BOATER,140.27
A1101013,FEDORA,125.81
A1101030,TOP,8.72
A1101046,FEDORA,54.66
A1101061,STETSON,78.6
A1101083,FEDORA,84.69
A1101091,TRICORNE,50.56
A1101117,TOP,76.47
A1101140,STETSON,109.22
A1101160,STRAW,91.03
A1101179,STRAW,100.74
A1101188,FEDORA,124.98
A1101190,FEDORA,13.7
A1101200,PANAMA,55.23
A1101221,FEDORA,41.34
A1101229,TOP,76.96
A1101239,STETSON,27.5
A1101261,TOP,46.45
A1101283,FLAT,131.16
A1101309,TOP,64.21
A1101329,PANAMA,53.31
A1101333,STETSON,91.71
A1101356,BOWLER,148.76
A1101370,BOATER,73.97
A1101374,STRAW,31.03
A1101389,TOP,84.44
A1101412,BOATER,121.81
A1101417,FEDORA,112.72
A1101419,SOMBRERO,119.51
A1101420,FEZ,149.82
A1101435,TRICORNE,137.81
A1101447,FLAT,60.33
A1101456,STETSON,89.45
A1101462,FLAT,124.56
A1101473,STRAW,26.54
A1101474,FEZ,133.67
A1101498,BOWLER,90.65
A1101507,STRAW,23.81
A1101522,FLAT,8.54
A1101525,BOWLER,9.25
A1101527,BOWLER,132.14
A1101544,FEDORA,116.95
A1101574,FEZ,142.04
A1101597,TOP,91.09
A1101611,FEDORA,24.74
A1101622,FLAT,36.95
A1101649,STETSON,37.31
A1101659,FEDORA,11.12
A1101675,SOMBRERO,44.13
A1101677,STRAW,101.75
A1101702,BOATER,96.51
A1101704,TOP,125.85
A1101711,STRAW,114.73
A1101736,TRICORNE,21.66
A1101761,FEDORA,98.59
A1101785,BOATER,64.8
A1101797,STRAW,66.97
A1101802,FEDORA,14.45
A1101823,TRICORNE,139.14
A1101845,STETSON,135.05
A1101857,BOATER,58.06
A1101866,STETSON,111.29
A1101880,BOWLER,127.5
A1101881,PANAMA,15.57
A1101906,BOATER,23.87
A1101934,TRICORNE,67.0
A1101950,FLAT,13.6
A1101965,FEZ,134.52
A1101994,FEDORA,138.95
A1102015,PANAMA,116.38
A1102039,FEZ,131.16
A1102060,BOATER,105.78
A1102064,BOWLER,145.04
A1102070,SOMBRERO,104.75
A1102073,SOMBRERO,44.44
A1102078,SOMBRERO,143.41
A1102090,PANAMA,11.21
A1102103,PANAMA,57.74
A1102111,BOATER,115.63
A1102115,TRICORNE,118.74
A1102142,FEDORA,7.99
A1102159,STRAW,41.16
A1102178,BOWLER,89.71
A1102185,SOMBRERO,32.66
A1102194,STETSON,97.59
A1102224,STETSON,61.34
A1102239,STRAW,80.66
A1102249,TOP,58.55
A1102267,SOMBRERO,140.78
A1102270,FLAT,114.2
A1102279,BOWLER,127.8
A1102291,TRICORNE,141.47
A1102317,SOMBRERO,142.1
A1102343,BOATER,47.56
A1102370,BOATER,35.5
A1102376,BOWLER,113.93
A1102389,SOMBRERO,50.47
A1102414,TRICORNE,114.3
A1102421,FLAT,48.53
A1102435,BOATER,77.47
A1102450,FEDORA,36.53
A1102475,FLAT,17.78
A1102485,PANAMA,121.96
A1102515,FEZ,7.45
A1102516,TRICORNE,102.23
A1102528,PANAMA,109.4
A1102533,FEZ,137.02
A1102547,SOMBRERO,87.54
A1102576,SOMBRERO,89.95
A1102600,FEZ,79.61
A1102603,SOMBRERO,71.27
A1102609,STETSON,148.3
A1102623,FEZ,17.22
A1102651,FLAT,118.27
A1102667,PANAMA,75.44
A1102682,FEDORA,64.45
A1102697,TOP,51.38
A1102720,PANAMA,112.17
A1102722,TOP,141.57
A1102734,FLAT,105.79
A1102762,BOWLER,146.36
A1102781,FEDORA,61.75
A1102784,FLAT,111.91
A1102797,STRAW,22.72
A1102803,BOATER,47.56
A1102825,FEZ,31.47
A1102853,FEDORA,80.07
A1102854,BOWLER,90.82
A1102880,STRAW,67.47
A1102906,FEZ,120.83
A1102930,BOWLER,58.66
A1102935,BOWLER,87.79
A1102953,FEDORA,15.28
A1102955,SOMBRERO,97.49
A1102969,SOMBRERO,35.99
A1102978,BOWLER,43.44
A1103004,FLAT,28.6
A1103031,TOP,55.81
A1103035,FEDORA,50.73
A1103054,TRICORNE,18.3
A1103056,STETSON,105.44
A1103058,TRICORNE,30.89
A1103066,BOATER,94.38
A1103095,BOWLER,66.89
A1103098,FLAT,138.45
A1103102,FEZ,72.36
A1103106,TRICORNE,72.92
A1103113,FLAT,132.67
A1103117,TRICORNE,93.51
A1103146,FEDORA,21.99
A1103153,PANAMA,107.42
A1103166,BOWLER,144.89
A1103178,PANAMA,39.76
A1103189,SOMBRERO,145.99
A1103196,STRAW,55.4
A1103217,FLAT,16.67
A1103238,TOP,17.42
A1103239,PANAMA,149.83
A1103242,PANAMA,116.7
A1103258,SOMBRERO,44.47
A1103281,PANAMA,146.03
A1103304,STETSON,124.12
A1103318,FEZ,100.62
A1103326,TRICORNE,145.09
A1103355,STRAW,128.67
A1103376,STRAW,144.89
A1103381,TOP,117.24
A1103398,STRAW,113.75
A1103399,FEDORA,35.98
A1103416,STRAW,27.16
A1103419,TRICORNE,103.82
A1103431,FEDORA,149.87
A1103460,STETSON,38.07
A1103476,BOATER,92.25
A1103491,FEZ,93.85
A1103519,BOATER,142.56
A1103536,PANAMA,17.61
A1103537,FEDORA,121.25
A1103556,BOWLER,148.02
A1103584,TOP,102.05
A1103609,STRAW,121.98
A1103634,FEZ,139.11
A1103655,STETSON,117.79
A1103671,BOATER,75.37
A1103673,STETSON,62.85
A1103680,STETSON,29.77
A1103687,BOATER,95.84
A1103698,BOATER,48.26
A1103714,SOMBRERO,43.28
A1103722,STRAW,66.01
A1103726,STETSON,72.18
A1103753,STETSON,133.6
A1103783,PANAMA,50.73
A1103799,STETSON,132.98
A1103814,STETSON,77.33
A1103833,FEZ,37.88
A1103841,PANAMA,136.75
A1103869,TRICORNE,107.13
A1103893,STRAW,24.54
A1103898,SOMBRERO,83.23
A1103904,BOWLER,69.05
A1103916,FEDORA,46.38
A1103946,PANAMA,42.55
A1103950,TOP,55.61
A1103952,FLAT,119.53
A1103967,FEDORA,106.71
A1103984,STETSON,40.56
A1104002,BOATER,24.91
A1104029,FLAT,135.77
A1104059,BOWLER,122.57
A1104083,FEDORA,79.1
A1104110,FEDORA,27.23
A1104119,BOATER,67.54
A1104121,BOWLER,128.43
A1104139,BOWLER,65.26
A1104140,FLAT,140.82
A1104161,STRAW,113.25
A1104184,FLAT,139.36
A1104201,TRICORNE,47.37
A1104209,FLAT,80.57
A1104232,BOATER,147.16
A1104234,FEZ,93.32
A1104236,SOMBRERO,6.65
A1104257,TRICORNE,15.54
A1104261,TRICORNE,37.2
A1104273,TOP,108.71
A1104283,FEDORA,90.1
A1104301,SOMBRERO,106.11
A1104328,BOWLER,122.8
A1104335,FEZ,146.85
A1104362,FEDORA,144.36
A1104380,BOWLER,129.9
A1104402,TOP,19.75
A1104415,FEDORA,108.37
A1104435,BOWLER,121.61
A1104457,BOWLER,64.91
A1104487,TOP,74.44
A1104516,BOWLER,20.7
A1104523,TRICORNE,72.13
A1104551,STRAW,123.37
A1104572,FLAT,26.7
A1104582,STRAW,100.05
A1104608,TRICORNE,136.28
A1104624,SOMBRERO,21.65
A1104632,STETSON,36.6
A1104652,PANAMA,33.19
A1104667,BOWLER,61.88
A1104691,BOATER,44.42
A1104716,STETSON,92.35
A1104719,SOMBRERO,54.02
A1104742,FEDORA,140.94
A1104744,FEDORA,19.26
A1104760,TOP,62.76
A1104781,TRICORNE,117.14
A1104798,TRICORNE,39.15
A1104823,SOMBRERO,45.45
A1104830,PANAMA,131.1
A1104847,STRAW,7.65
A1104870,TOP,17.45
A1104891,FLAT,9.06
A1104915,FLAT,124.74
A1104927,STETSON,11.34
A1104929,BOWLER,101.92
A1104937,STETSON,84.68
A1104960,TOP,66.22
A1104978,FEDORA,52.48
A1104996,STRAW,24.75
A1105006,FLAT,143.74
A1105029,STRAW,85.1
A1105037,FEZ,10.24
A1105059,TOP,120.91
A1105075,BOATER,112.24
A1105089,BOWLER,48.31
A1105119,BOWLER,143.56
A1105142,STRAW,136.75
A1105154,FEDORA,125.27
A1105181,TRICORNE,142.92
A1105202,FEDORA,42.71
A1105229,TRICORNE,53.92
A1105235,BOATER,124.7
A1105265,FLAT,119.73
A1105288,FEDORA,113.88
A1105310,TRICORNE,100.02
A1105329,SOMBRERO,58.14
A1105332,BOWLER,83.62
A1105358,BOWLER,10.7
A1105380,FEDORA,55.41
A1105381,TOP,24.26
A1105395,FEDORA,33.75
A1105405,FLAT,115.16
A1105408,BOATER,15.08
A1105416,TRICORNE,77.15
A1105423,PANAMA,99.82
A1105447,FEDORA,81.43
A1105476,TOP,20.76
A1105479,FLAT,137.32
A1105490,BOATER,74.9
A1105507,PANAMA,116.97
A1105532,FEDORA,40.34
A1105546,SOMBRERO,67.54
A1105576,TOP,56.19
A1105599,BOATER,25.62
A1105614,STRAW,141.07
A1105630,FEZ,130.93
A1105637,STETSON,130.86
A1105654,TOP,73.98
A1105675,STETSON,108.08
A1105701,TOP,69.82
A1105719,BOATER,143.48
A1105737,TOP,33.79
A1105741,PANAMA,50.57
A1105758,FLAT,90.5
A1105778,BOATER,78.54
A1105799,FEZ,19.87
A1105815,STETSON,149.01
A1105824,PANAMA,21.42
A1105831,TRICORNE,54.74
A1105842,STRAW,113.58
A1105853,PANAMA,122.38
A1105854,TOP,112.96
A1105864,STRAW,9.15
A1105883,TOP,48.79
A1105898,TRICORNE,81.32
A1105913,STETSON,38.27
A1105924,BOWLER,64.19
A1105925,STRAW,22.46
A1105943,BOWLER,33.02
A1105949,STETSON,19.79
A1105974,SOMBRERO,90.2
A1105990,FEZ,73.09
A1106017,BOATER,102.1
A1106032,FEDORA,69.42
A1106062,SOMBRERO,26.34
A1106086,FEDORA,58.28
A1106109,BOWLER,36.44
A1106123,TRICORNE,81.12
A1106134,BOATER,119.0
A1106159,SOMBRERO,28.17
A1106189,FLAT,37.78
A1106218,PANAMA,27.22
A1106221,STETSON,118.26
A1106228,BOATER,117.38
A1106254,SOMBRERO,130.43
A1106257,FLAT,62.95
A1106272,FEDORA,88.29
A1106285,BOATER,106.28
A1106302,PANAMA,109.16
A1106331,STETSON,29.75
A1106356,BOATER,114.38
A1106360,STRAW,140.46
A1106373,STRAW,111.62
A1106397,BOWLER,84.02
A1106407,STETSON,18.42
A1106432,STETSON,102.1
A1106440,STRAW,125.15
A1106470,BOATER,26.23
A1106498,SOMBRERO,139.03
A1106521,STRAW,107.86
A1106524,TRICORNE,64.04
A1106534,TOP,109.18
A1106539,BOATER,67.18
A1106566,TRICORNE,97.92
A1106593,STETSON,44.53
A1106617,TRICORNE,29.01
A1106622,FEDORA,145.89
A1106625,SOMBRERO,103.96
A1106633,TRICORNE,103.6
A1106644,PANAMA,85.73
A1106673,TRICORNE,59.12
A1106680,TRICORNE,37.02
A1106694,BOWLER,62.69
A1106699,STETSON,108.74
A1106703,STRAW,99.22
A1106707,TRICORNE,33.67
A1106716,FEDORA,17.87
A1106732,TOP,133.38
A1106745,PANAMA,5.86
A1106761,TOP,95.54
A1106777,TOP,40.53
A1106786,SOMBRERO,84.21
A1106798,BOATER,138.41
A1106803,FEZ,30.49
A1106828,BOWLER,59.28
A1106839,BOATER,59.04
A1106856,PANAMA,136.27
A1106857,BOWLER,112.16
A1106880,FLAT,36.5
A1106899,FEZ,124.57
A1106918,STETSON,75.7
A1106935,SOMBRERO,5.99
A1106961,BOATER,59.71
A1106981,STETSON,123.24
A1107003,SOMBRERO,26.11
A1107008,STETSON,22.49
A1107022,TOP,77.6
A1107052,STRAW,67.7
A1107074,FEZ,92.57
A1107081,BOATER,123.86
A1107099,SOMBRERO,86.18
A1107126,PANAMA,73.28
A1107139,SOMBRERO,114.69
A1107157,TOP,83.86
A1107171,FEDORA,48.55
A1107172,BOWLER,133.26
A1107196,SOMBRERO,26.64
A1107219,BOWLER,5.09
A1107225,TOP,60.44
A1107238,STETSON,24.13
A1107249,TOP,51.18
A1107277,TOP,104.51
A1107302,BOWLER,148.07
A1107303,STRAW,114.86
A1107333,PANAMA,76.91
A1107342,TRICORNE,132.55
A1107344,PANAMA,86.77
A1107365,FLAT,23.53
A1107389,BOATER,9.23
A1107405,STRAW,34.1
A1107415,TOP,95.17
A1107416,FEZ,22.29
A1107423,SOMBRERO,75.3
A1107437,TOP,46.71
A1107460,BOWLER,122.26
A1107463,SOMBRERO,24.0
A1107481,FEDORA,100.79
A1107486,FEZ,134.49
A1107496,STETSON,24.74
A1107514,FLAT,45.79
A1107525,PANAMA,114.21
A1107549,PANAMA,91.05
A1107577,PANAMA,8.19
A1107588,FLAT,68.51
A1107599,FEDORA,120.82
A1107612,BOWLER,138.5
A1107631,SOMBRERO,137.25
A1107637,FEDORA,85.13
A1107662,SOMBRERO,113.96
A1107668,FEZ,126.86
A1107687,FLAT,132.87
A1107688,BOATER,85.31
A1107697,STETSON,77.23
A1107713,BOWLER,9.41
A1107732,FEDORA,137.82
A1107748,TOP,42.65
A1107765,PANAMA,38.19
A1107782,STRAW,31.16
A1107795,PANAMA,126.21
A1107821,TOP,92.09
A1107830,STETSON,16.37
A1107857,TRICORNE,99.55
A1107886,STRAW,72.85
A1107906,FLAT,123.0
A1107926,FEZ,92.16
A1107955,PANAMA,40.08
A1107962,TOP,90.68
A1107975,BOATER,84.36
A1107990,STETSON,102.85
A1108011,FEDORA,12.23
A1108041,FEDORA,18.75
A1108068,PANAMA,75.47
A1108090,SOMBRERO,97.44
A1108092,BOATER,35.39
A1108122,PANAMA,40.26
A1108149,STRAW,73.51
A1108168,PANAMA,100.55
A1108194,SOMBRERO,10.86
A1108195,STETSON,29.55
A1108197,FLAT,47.9
A1108210,SOMBRERO,101.37
A1108223,PANAMA,94.32
A1108239,PANAMA,11.28
A1108241,FEDORA,84.75
A1108257,FLAT,125.17
A1108281,BOATER,66.33
A1108301,TRICORNE,88.88
A1108321,BOWLER,94.31
A1108326,TRICORNE,124.75
A1108335,TOP,86.51
A1108337,FEDORA,49.38
A1108358,STETSON,145.68
A1108369,STETSON,123.47
A1108392,SOMBRERO,65.2
A1108396,FEZ,122.94
A1108423,BOATER,82.67
A1108439,PANAMA,82.31
A1108447,FEZ,7.3
A1108458,TOP,73.34
A1108462,BOWLER,86.37
A1108473,BOWLER,36.97
A1108492,TRICORNE,53.44
A1108521,FEDORA,94.82
A1108524,STETSON,69.13
A1108528,SOMBRERO,106.01
A1108534,TRICORNE,130.28
A1108544,TRICORNE,71.78
A1108555,STETSON,17.05
A1108580,SOMBRERO,43.84
A1108588,FLAT,78.6
A1108603,BOATER,34.82
A1108604,TOP,144.97
A1108611,BOATER,37.71
A1108632,FEDORA,139.57
A1108641,TRICORNE,86.46
A1108649,FLAT,92.82
A1108672,FEDORA,114.21
A1108678,PANAMA,69.37
A1108688,STRAW,10.53
A1108700,TOP,118.71
A1108711,FEDORA,13.89
A1108728,PANAMA,37.48
A1108741,FEDORA,69.97
A1108757,BOWLER,110.68
A1108764,STETSON,27.75
A1108781,TOP,22.46
A1108797,SOMBRERO,68.0
A1108807,FLAT,16.49
A1108822,STRAW,128.87
A1108830,STETSON,50.48
A1108854,TRICORNE,103.83
A1108877,BOATER,67.54
A1108886,STRAW,75.54
A1108908,TRICORNE,84.22
A1108925,TOP,99.25
A1108955,STETSON,145.37
A1108977,FEDORA,54.79
A1108996,TRICORNE,108.86
A1109007,FEDORA,110.77
A1109022,SOMBRERO,87.51
A1109044,STETSON,124.8
A1109045,TOP,17.47
A1109059,PANAMA,105.63
A1109060,BOWLER,77.27
A1109067,PANAMA,125.44
A1109082,STRAW,121.82
A1109083,SOMBRERO,138.49
A1109098,TRICORNE,51.02
A1109118,SOMBRERO,113.58
A1109132,TRICORNE,147.37
A1109152,BOWLER,144.38
A1109165,FLAT,71.12
A1109184,BOWLER,20.27
A1109190,FEZ,69.34
A1109192,FEDORA,86.1
A1109204,TOP,139.63
A1109213,SOMBRERO,86.9
A1109240,SOMBRERO,90.51
A1109256,BOATER,69.43
A1109281,TOP,64.25
A1109284,FEDORA,58.22
A1109313,FLAT,23.6
A1109327,SOMBRERO,130.21
A1109332,BOWLER,41.92
A1109338,FEDORA,69.62
A1109357,STETSON,96.12
A1109365,FEDORA,76.3
A1109387,TOP,73.66
A1109388,SOMBRERO,26.0
A1109396,FEDORA,59.27
A1109416,STRAW,128.52
A1109425,BOATER,133.59
A1109433,PANAMA,74.92
A1109449,SOMBRERO,97.1
A1109461,BOATER,77.82
A1109466,PANAMA,34.21
A1109481,TRICORNE,71.56
A1109503,PANAMA,104.97
A1109533,TRICORNE,134.81
A1109547,PANAMA,98.87
A1109571,BOWLER,134.4
A1109585,PANAMA,13.08
A1109592,STRAW,26.37
A1109614,PANAMA,54.87
A1109630,FLAT,74.67
A1109656,PANAMA,95.77
A1109669,STETSON,68.5
A1109683,FLAT,124.62
A1109696,TRICORNE,98.01
A1109699,TRICORNE,15.13
A1109704,TOP,112.27
A1109715,STETSON,116.68
A1109720,FLAT,107.84
A1109733,PANAMA,91.21
A1109741,FLAT,70.48
A1109764,STRAW,122.97
A1109768,BOWLER,126.17
A1109776,SOMBRERO,132.53
A1109788,FLAT,111.99
A1109804,TRICORNE,73.97
A1109825,BOATER,129.0
A1109844,BOATER,14.39
A1109852,SOMBRERO,128.33
A1109866,STETSON,72.08
A1109881,SOMBRERO,147.58
